#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
11200,IMPOST SOBRE BENS DE NATURALESA RÚSTEGA,16000.0,0.0,16000.0,13265.54
11301,IMPOST SOBRE BENS DE NATURALESA URBANA,3650000.0,0.0,3650000.0,3680499.76
11500,IMPOST SOBRE VEHICLES DE TRACCIÓ MECÀNICA,650000.0,0.0,650000.0,623686.34
11600,IMPOST SOBRE INCREMENT DE VALORS TERRENYS NATURALESA URBANA,1370000.0,0.0,1370000.0,1656384.29
13000,IMPOST SOBRE ACTIVITATS EMPRESARIALS,1800000.0,0.0,1800000.0,1957792.18
29000,"IMPOST SOBRE CONSTRUCCIONS, INSTAL·LACIONS I OBRES",700000.0,0.0,700000.0,515737.53
30000,ABASTAMENT D'AIGUA,0.0,0.0,0.0,0.0
30200,RECOLLIDA ESCOMBRARIES,320000.0,0.0,320000.0,298079.1
30201,SERVEI RECOLLIDA ESCOMBRARIES INDUSTRIALS,68000.0,0.0,68000.0,59206.17
30500,CEMENTIRI MUNICIPAL,10000.0,0.0,10000.0,14094.0
31100,ACTIVITATS GENT GRAN,1000.0,0.0,1000.0,763.3
31200,ACTIVITATS ENSENYAMENT,0.0,0.0,0.0,0.0
31201,PLA DE FORMACIÓ,1000.0,0.0,1000.0,1738.0
31301,ACTIVITATS ESPORTIVES,2000.0,0.0,2000.0,0.0
31306,INSTAL·LACIONS ESPORTIVES,1000.0,0.0,1000.0,0.0
31307,PISCINA ESTIU,0.0,0.0,0.0,45607.64
31400,ACTIVITATS CULTURALS,1000.0,0.0,1000.0,24.0
31500,ACTIVITATS JUVENILS,41000.0,0.0,41000.0,40166.81
31600,ACTIVITATS PROMOCIÓ ECONÒMICA,0.0,0.0,0.0,0.0
31903,RECOLLIDA ANIMALS DOMÈSTICS,1000.0,0.0,1000.0,488.61
32100,LLICÈNCIES URBANÍSTIQUES,250000.0,0.0,250000.0,179949.24
32200,LLICÈNCIES DE PRIMERA OCUPACIÓ,40000.0,0.0,40000.0,7566.24
32500,SERVEIS ADMINISTRATIUS,10000.0,0.0,10000.0,7349.72
32600,TAXA PER RETIRADA DE VEHICLES,10000.0,0.0,10000.0,4045.0
32700,LLICÈNCIES AUTOTAXIS,1000.0,0.0,1000.0,0.0
32800,LLICÈNCIES ACTIVITATS,100000.0,0.0,100000.0,57153.4
32901,TAXA LLICENCIA GOSSOS POTENCIALMENT PERILLOSOS,1000.0,0.0,1000.0,280.0
33100,DISTINTIUS I PLAQUES I ENTRADA VEHICLES,95000.0,0.0,95000.0,93814.11
33200,APROFITAMENT ESPECIAL EMP. EXPLOTADORES SUBMINISTRAMENTS,300000.0,0.0,300000.0,273156.32
33300,APROFITAMENT ESPECIAL EMP. EXPLOTADORES S.TELECOMUNICACIONS,11000.0,0.0,11000.0,385.13
33500,TAXA UTILITZACIÓ DOMINI PÚBLIC,20000.0,0.0,20000.0,30617.3
33800,"APROFITAMENT VOL, SOL I SUBSÒL, CONVENI TELEFÒNICA",40000.0,0.0,40000.0,26754.89
33901,TAXA UTILITZACIÓ LOCALS I INSTAL.LACIONS MUNICIPALS,1000.0,0.0,1000.0,140.0
34201,ESCOLA BRESSOL,90000.0,0.0,90000.0,98471.68
34301,ACTIVITATS ESPORTIVES,0.0,0.0,0.0,0.0
34302,INSTAL.LACIONS ESPORTIVES,0.0,0.0,0.0,0.0
34900,PREU PÚBLIC PER INSERCIÓ PUBLICITAT,0.0,0.0,0.0,0.0
